2026-02-28 09:56:30,102 - ERROR - main - 'ConfigurationManager' object has no attribute 'get_data_ingestion_config'
Traceback (most recent call last):
  File "E:\textsummarizer\main.py", line 10, in <module>
    data_ingestion_pipeline.initiate_data_ingestion()
  File "E:\textsummarizer\src\textSummarizer\pipeline\stage_1_data_ingestion_pipeline.py", line 11, in initiate_data_ingestion
    data_ingestion_config = config.get_data_ingestion_config()
                            ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
AttributeError: 'ConfigurationManager' object has no attribute 'get_data_ingestion_config'. Did you mean: 'get_data_transformation_config'?
2026-02-28 20:14:27,624 - INFO - main - stageData Ingestion stage initiated
2026-02-28 20:14:27,625 - INFO - common - yaml file:config\config.yaml loaded successfully
2026-02-28 20:14:27,626 - INFO - common - yaml file:params.yaml loaded successfully
2026-02-28 20:14:27,636 - INFO - common - created directory at:artifacts
2026-02-28 20:14:27,636 - ERROR - main - 'ConfigurationManager' object has no attribute 'get_data_ingestion_config'
Traceback (most recent call last):
  File "E:\textsummarizer\main.py", line 10, in <module>
    data_ingestion_pipeline.initiate_data_ingestion()
  File "E:\textsummarizer\src\textSummarizer\pipeline\stage_1_data_ingestion_pipeline.py", line 11, in initiate_data_ingestion
    data_ingestion_config = config.get_data_ingestion_config()
                            ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
AttributeError: 'ConfigurationManager' object has no attribute 'get_data_ingestion_config'. Did you mean: 'get_data_transformation_config'?
2026-02-28 20:28:29,164 - INFO - main - stageData Ingestion stage initiated
2026-02-28 20:28:29,167 - INFO - common - yaml file:config\config.yaml loaded successfully
2026-02-28 20:28:29,168 - INFO - common - yaml file:params.yaml loaded successfully
2026-02-28 20:28:29,169 - INFO - common - created directory at:artifacts
2026-02-28 20:28:29,170 - ERROR - main - 'ConfigurationManager' object has no attribute 'get_data_ingestion_config'
Traceback (most recent call last):
  File "E:\textsummarizer\main.py", line 10, in <module>
    data_ingestion_pipeline.initiate_data_ingestion()
  File "E:\textsummarizer\src\textSummarizer\pipeline\stage_1_data_ingestion_pipeline.py", line 11, in initiate_data_ingestion
    data_ingestion_config = config.get_data_ingestion_config()
                            ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
AttributeError: 'ConfigurationManager' object has no attribute 'get_data_ingestion_config'. Did you mean: 'get_data_transformation_config'?
2026-02-28 20:33:06,983 - INFO - main - stageData Ingestion stage initiated
2026-02-28 20:33:06,985 - INFO - common - yaml file:config\config.yaml loaded successfully
2026-02-28 20:33:06,986 - INFO - common - yaml file:params.yaml loaded successfully
2026-02-28 20:33:06,986 - INFO - common - created directory at:artifacts
2026-02-28 20:33:06,987 - INFO - common - created directory at:artifacts/data_ingestion
2026-02-28 20:33:09,826 - INFO - data_ingestion - file is downloaded
2026-02-28 20:33:10,174 - INFO - main - Stage Data Ingestion stage Completed
2026-02-28 20:33:10,174 - INFO - main - stageData Transformation stage initiated
2026-02-28 20:33:10,176 - INFO - common - yaml file:config\config.yaml loaded successfully
2026-02-28 20:33:10,176 - INFO - common - yaml file:params.yaml loaded successfully
2026-02-28 20:33:10,177 - INFO - common - created directory at:artifacts
2026-02-28 20:33:10,177 - INFO - common - created directory at:artifacts/data_transformation
2026-02-28 20:33:10,822 - INFO - _client - HTTP Request: HEAD https://huggingface.co/google/pegasus-cnn_dailymail/resolve/main/config.json "HTTP/1.1 307 Temporary Redirect"
2026-02-28 20:33:10,881 - INFO - _client - HTTP Request: HEAD https://huggingface.co/api/resolve-cache/models/google/pegasus-cnn_dailymail/40d588fdab0cc077b80d950b300bf66ad3c75b92/config.json "HTTP/1.1 200 OK"
2026-02-28 20:33:11,372 - INFO - _client - HTTP Request: HEAD https://huggingface.co/google/pegasus-cnn_dailymail/resolve/main/tokenizer_config.json "HTTP/1.1 307 Temporary Redirect"
2026-02-28 20:33:11,432 - INFO - _client - HTTP Request: HEAD https://huggingface.co/api/resolve-cache/models/google/pegasus-cnn_dailymail/40d588fdab0cc077b80d950b300bf66ad3c75b92/tokenizer_config.json "HTTP/1.1 200 OK"
